"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:3CldMIOQKXJa6mcGsBQFMr","Nichts war umsonst","spotify:artist:3OYM3jjPVR60kOqmamRRgk","Prinz Pi","spotify:album:5ychJJ8YoaOtiCGv8HElAP","Nichts war umsonst","spotify:artist:3OYM3jjPVR60kOqmamRRgk","Prinz Pi","2017-11-03","https://i.scdn.co/image/ab67616d0000b273a71cb434e5512abfbb89a9f9","1","5","181506","https://p.scdn.co/mp3-preview/eb8848e07477ed290a73f6ec337bbef314c03a58?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","spotify:user:","2018-12-24T12:57:35Z"
"spotify:track:7pd0EjaK0m2Er7fEsOzruu","I Know","spotify:artist:6BbqU3r1G2mwkRIfIbkCek","Bayonne","spotify:album:3kYEndjHNmS6JDyFB2JaVk","I Know","spotify:artist:6BbqU3r1G2mwkRIfIbkCek","Bayonne","2017-10-26","https://i.scdn.co/image/ab67616d0000b2730642b54dcc8be616e0f117a7","1","1","264060","","false","0","spotify:user:","2018-12-24T12:57:35Z"
"spotify:track:1KPE0cgUAsOd4LLf7qyZvq","Je ne parle pas français","spotify:artist:0HSc7yUdNSosxRb2UJnXlz","Namika","spotify:album:2RC9Q4B93JIl2rtObIpLP2","Je ne parle pas français","spotify:artist:0HSc7yUdNSosxRb2UJnXlz","Namika","2018-04-13","https://i.scdn.co/image/ab67616d0000b273182dff87c705b8337ec116ea","1","1","180933","https://p.scdn.co/mp3-preview/5d0ac23f0eaae7a22205c61c4e6be13441cc423d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","spotify:user:","2018-12-24T12:57:35Z"
"spotify:track:0b9oOr2ZgvyQu88wzixux9","This Is America","spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL","Childish Gambino","spotify:album:7arx9qPJexCsDz67El4qvk","This Is America","spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL","Childish Gambino","2018-05-06","https://i.scdn.co/image/ab67616d0000b2733504664c17b7b99a3cb7d116","1","1","225773","https://p.scdn.co/mp3-preview/d13abc1cf1c9b5485f6d4e352dc43ea090a5d618?cid=9950ac751e34487dbbe027c4fd7f8e99","true","71","spotify:user:","2018-12-24T12:57:35Z"
"spotify:track:2ZE3DJuizYTad2S4CvRRhK","Easy Love","spotify:artist:5JZ7CnR6gTvEMKX4g70Amv","Lauv","spotify:album:5i2C79LnS1EtBNFPKD6X5J","Easy Love","spotify:artist:5JZ7CnR6gTvEMKX4g70Amv","Lauv","2017-10-06","https://i.scdn.co/image/ab67616d0000b273184766c511de1c5c093c556a","1","1","224449","","false","0","spotify:user:","2018-12-24T12:57:35Z"
"spotify:track:5AnSllIrgGsCZzZJkVnApx","Eyes On You","spotify:artist:6pBNfggcZZDCmb0p92OnGn","Chase Rice","spotify:album:32XQ51OITWIlkwB0esqbwd","Lambs & Lions","spotify:artist:6pBNfggcZZDCmb0p92OnGn","Chase Rice","2017-11-17","https://i.scdn.co/image/ab67616d0000b27367811779dba7ae060530096b","1","4","182493","https://p.scdn.co/mp3-preview/5527b5bf9085b4e276884574cba7800566d411bf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","spotify:user:","2018-12-24T12:57:35Z"
"spotify:track:193ZaXTaD0dPz66pUYS3SQ","Pink Rabbits","spotify:artist:2cCUtGK9sDU2EoElnk0GNB","The National","spotify:album:2JhR4tjuc3MIKa8v2JaKze","Trouble Will Find Me","spotify:artist:2cCUtGK9sDU2EoElnk0GNB","The National","2013-05-27","https://i.scdn.co/image/ab67616d0000b273dde1a49f8cdfdeffc14b8b85","1","12","276200","","false","0","spotify:user:","2018-12-24T12:57:35Z"
"spotify:track:6vz11TeSx0VqyWlE1IlE5Y","Geheime Mission","spotify:artist:1EfwyuCzDQpCslZc8C9gkG","SDP","spotify:album:5T6bsaQit97S8yVcuuPu0Q","Kontrastprogramm","spotify:artist:1EfwyuCzDQpCslZc8C9gkG","SDP","2010-12-10","https://i.scdn.co/image/ab67616d0000b2739a936a0ca620ab5c3c26aae9","1","11","299990","https://p.scdn.co/mp3-preview/107bb34e857d3c3e8068edae7c96a58c88b85102?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","spotify:user:","2018-12-24T12:57:35Z"
"spotify:track:7gNXyyyP8WAe5fvryIpdUM","Fledermausland","spotify:artist:1eeWVOCazGzGQXOGhnDHTB","Trailerpark","spotify:album:7h9IUFJPkjdMUvjvvsoKsT","Crackstreet Boys II X Version","spotify:artist:1eeWVOCazGzGQXOGhnDHTB","Trailerpark","2012","https://i.scdn.co/image/ab67616d0000b2735d5a35b7622d285ed41518b2","1","1","258573","https://p.scdn.co/mp3-preview/4b74ac42992955be109d4a8d36c1a3e1788f678c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","spotify:user:","2018-12-24T12:57:35Z"
"spotify:track:23zhiszsn2ljGb4tzVJ6IL","Trop tard","spotify:artist:5Vj7LABYdzz3ZBt1EhDIoQ","Gabrielle Shonk","spotify:album:0pNGsGr8OQu7ohqCv6KLco","Gabrielle Shonk","spotify:artist:5Vj7LABYdzz3ZBt1EhDIoQ","Gabrielle Shonk","2017-09-29","https://i.scdn.co/image/ab67616d0000b27312566da35ec2051cd93c0a7e","1","4","196600","https://p.scdn.co/mp3-preview/6999598c4e19a0765b36a2b8ea688fda66424f68?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","spotify:user:","2018-12-24T12:57:35Z"
"spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL","Look Alive (feat. Drake)","spotify:artist:4TEJudQY2pXxVHPE3gD2EU, spotify:artist:3TVXtAsR1Inumwj472S9r4","BlocBoy JB, Drake","spotify:album:7GGoJfKFOwDNuiLjjfzyCS","Look Alive (feat. Drake)","spotify:artist:4TEJudQY2pXxVHPE3gD2EU, spotify:artist:3TVXtAsR1Inumwj472S9r4","BlocBoy JB, Drake","2018-02-09","https://i.scdn.co/image/ab67616d0000b27355cad990bc1ce5808367fa0e","1","1","181263","https://p.scdn.co/mp3-preview/953b7bb8a9b6637be1b175f3aacc9548e81c48f8?cid=9950ac751e34487dbbe027c4fd7f8e99","true","75","spotify:user:","2018-12-24T12:57:35Z"
"spotify:track:36c5afeoNPoD57a0rof1gD","Usain Bolt","spotify:artist:0nSloWzkGWXwj1v8nOI0Ma","Teesy","spotify:album:5i8AUGe66OcW1BOELpA7oB","Usain Bolt","spotify:artist:0nSloWzkGWXwj1v8nOI0Ma","Teesy","2018-04-06","https://i.scdn.co/image/ab67616d0000b273f0dc0d117a6b90fca8bf60bf","1","1","219960","https://p.scdn.co/mp3-preview/14225625de6a555754b8288bbdb103773a67a7b6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","spotify:user:","2018-12-24T12:57:35Z"
"spotify:track:7GxBuIJugWanLsYj0mDrFX","BERLIN","spotify:artist:1Bl6wpkWCQ4KVgnASpvzzA","BROCKHAMPTON","spotify:album:3Mj4A4nNJzIdxOyS4yzOhj","iridescence","spotify:artist:1Bl6wpkWCQ4KVgnASpvzzA","BROCKHAMPTON","2018-09-21","https://i.scdn.co/image/ab67616d0000b273de91214392394303e66d1cb6","1","3","199013","https://p.scdn.co/mp3-preview/9ba37a56059aca06a74350396d921a6934338b9e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","44","spotify:user:","2018-12-24T12:57:35Z"
"spotify:track:6oHDvarQSp0mf5AD1SyNH0","Lieblingsmensch","spotify:artist:0HSc7yUdNSosxRb2UJnXlz","Namika","spotify:album:2u6q5sBh8VigLzYghKk5r0","Nador","spotify:artist:0HSc7yUdNSosxRb2UJnXlz","Namika","2015-07-24","https://i.scdn.co/image/ab67616d0000b2732e92c9d7c00602608318dca8","1","2","190186","https://p.scdn.co/mp3-preview/d01d65455ae95af7485a2c13744f0b033a6eadfa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:","2018-12-24T12:57:35Z"
"spotify:track:3kKbRNJmzSWdDgfKqJ9Eck","Options","spotify:artist:4dM6NDYSfLcspt8GLoT5aE","Hippie Sabotage","spotify:album:3ryK3lfTB9KcFC876ykgAy","Options","spotify:artist:4dM6NDYSfLcspt8GLoT5aE","Hippie Sabotage","2016-06-24","https://i.scdn.co/image/ab67616d0000b273cc236304797ed48ada1418bb","1","1","220726","https://p.scdn.co/mp3-preview/67e791cc7177f2b616a1efef22bb9698d64ff6cb?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","spotify:user:","2018-12-24T12:57:35Z"
