"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:5CqkgDH8QZjSqqI3HmYxDD","Airwaves","spotify:artist:34LetYSjEuG2fBb4Z8PwPg","Pashanim","spotify:album:4ZylcATH7a5JkgNNGXxwhJ","Airwaves","spotify:artist:34LetYSjEuG2fBb4Z8PwPg","Pashanim","2020-05-14","https://i.scdn.co/image/ab67616d0000b273bef362b164cb7ebc1b1d8eb7","1","1","178932","https://p.scdn.co/mp3-preview/6f4d5b5326af923fb3d222b844a117356a007873?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:04oG24PjVs59q72Id8wXFK","Claudia","spotify:artist:37M5pPGs6V1fchFJSgCguX","FINNEAS","spotify:album:3uexPjCnj1rPrrtGLbt8vF","Claudia","spotify:artist:37M5pPGs6V1fchFJSgCguX","FINNEAS","2019-02-22","https://i.scdn.co/image/ab67616d0000b2731883ddfaf431d09757734b57","1","1","161876","https://p.scdn.co/mp3-preview/478e77cd76bea45b92d85b8026863689e4728a4a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:3seLcPktVz36YMobkDW2Jh","Left Alone","spotify:artist:6nxWCVXbOlEVRexSbLsTer, spotify:artist:6UcJxoeHWWWyT5HZP064om","Flume, Chet Faker","spotify:album:1yc3Ldus5BkJBVX9mSFMt4","Flume: Deluxe Edition","spotify:artist:6nxWCVXbOlEVRexSbLsTer","Flume","2012-11-09","https://i.scdn.co/image/ab67616d0000b27354a01535b21aed50a7bcb8d4","1","3","209702","https://p.scdn.co/mp3-preview/efb56edae8c09d0f391f6bd27397b1df4944b58d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:6XpisKisbZrq35zOip1IK0","Мне пох","spotify:artist:1I8cwnCuQZfi6C1eZVrRIF, spotify:artist:0XNKQFs2Ewb3y0VsFUFc5l","Klava Koka, MORGENSHTERN","spotify:album:4w7OSfUDQdh2g6ei6OqZYt","Неприлично о личном","spotify:artist:1I8cwnCuQZfi6C1eZVrRIF","Klava Koka","2019-11-22","https://i.scdn.co/image/ab67616d0000b27374b39954a9eb5b5e40bfe5ad","1","5","158853","https://p.scdn.co/mp3-preview/48841265b2e11f33466ad17a7c558a7c9cd77339?cid=9950ac751e34487dbbe027c4fd7f8e99","true","48","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:1cS1SMKBkrqFGVIjUXbWAm","Way out There","spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25","Lord Huron","spotify:album:3yoNZlqerJnsnMN5EDwwBS","Strange Trails","spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25","Lord Huron","2015-04-07","https://i.scdn.co/image/ab67616d0000b2739d2efe43d5b7ebc7cb60ca81","1","12","250359","https://p.scdn.co/mp3-preview/68cd3136681ca55ab2debf7794f3cb0405de6b3d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:29K1eMY9cTSWNs4sAKplaP","E02 Ich bin Fan","spotify:artist:5syyAQTWJ2BaLtjOKE99MK","OK KID","spotify:album:0PSECnAz2SIyKfFAz6dAp6","Woodkids","spotify:artist:5syyAQTWJ2BaLtjOKE99MK","OK KID","2019-11-08","https://i.scdn.co/image/ab67616d0000b273398d9a28ff9a6347bbd7c242","1","2","247424","https://p.scdn.co/mp3-preview/4d51f7e5445977718cc4a9c93a56f6b17e139a33?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:7Lx7cE37O7qL4JYBsBqQVs","Young And Beautiful","spotify:artist:4yvcSjfu4PC0CYQyLy4wSq","Glass Animals","spotify:album:1PoNxdvXr6C4XM4cr6Fr6u","Quarantine Covers","spotify:artist:4yvcSjfu4PC0CYQyLy4wSq","Glass Animals","2020-04-17","https://i.scdn.co/image/ab67616d0000b27321e9d882381bc3d2f790bf59","1","2","266498","https://p.scdn.co/mp3-preview/5a2987ce7b0977ec0df9a8c409e2384e26b7952d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:4s2RoAKfpq2hyNIJqwDH8x","3BadSoSad","spotify:artist:21MZoYDTcbPsC5crOQVqho","Private Island","spotify:album:6I1mB6BhE5VpSb9bzI0WYw","5xx","spotify:artist:21MZoYDTcbPsC5crOQVqho","Private Island","2019-04-23","https://i.scdn.co/image/ab67616d0000b2730b97ca61ddbaa6f3715d92c5","1","8","240013","","false","0","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:1FpAKPGuR8SoIUw5t0I5vn","Mango","spotify:artist:0imE3buPhAowREqCrr4CYe","Peach Tree Rascals","spotify:album:0GgntPHAsqGJsrse66OxVa","Mango","spotify:artist:0imE3buPhAowREqCrr4CYe","Peach Tree Rascals","2019-10-02","https://i.scdn.co/image/ab67616d0000b2734480cfb09f88ca8dda753989","1","1","191072","https://p.scdn.co/mp3-preview/753d636160bced5e1969c106c503b98a6671c9dc?cid=9950ac751e34487dbbe027c4fd7f8e99","true","54","spotify:user:","2020-11-27T12:53:58Z"
"spotify:track:6P30NMoLLzWTuue4faRjsd","Bright Blue Berlin Sky","spotify:artist:0UjVkwTqNW0WGbHOsC6is4","The Shutes","spotify:album:7MFKxVglAOjsHsfUMjfNhb","Echo of Love","spotify:artist:0UjVkwTqNW0WGbHOsC6is4","The Shutes","2012-04-02","https://i.scdn.co/image/ab67616d0000b2735efff048e34c002b5cdab023","1","5","344632","https://p.scdn.co/mp3-preview/393ca8ac2af0a332c5c233e9677f64e3517d6ce6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:","2020-11-27T12:53:58Z"
