"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:7odIekt1GqLVEAAWdnd9mJ","In the Bag","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","spotify:album:2Tyx5dLhHYkx6zeAdVaTzN","GO:OD AM","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","2015-09-18","https://i.scdn.co/image/ab67616d0000b273ee0f38410382a255e4fb15f4","1","9","275506","https://p.scdn.co/mp3-preview/91ea16486fbb2ffc83dc14c3f3aed7ddee0101ea?cid=9950ac751e34487dbbe027c4fd7f8e99","true","52","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:2IO7yf562c1zLzpanal1DT","Gasoline","spotify:artist:26VFTg2z8YR0cCuwLzESi2","Halsey","spotify:album:5OZJflQcQCdZLQjtUudCin","BADLANDS (Deluxe)","spotify:artist:26VFTg2z8YR0cCuwLzESi2","Halsey","2015-08-28","https://i.scdn.co/image/ab67616d0000b27374fefed78db6d6cf4d963fdc","1","13","199593","https://p.scdn.co/mp3-preview/fe6d81daadc750c34c885650835a1f98bbc48b8c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","73","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:7BKLCZ1jbUBVqRi2FVlTVw","Closer","spotify:artist:69GGBxA162lTqCwzJG5jLp, spotify:artist:26VFTg2z8YR0cCuwLzESi2","The Chainsmokers, Halsey","spotify:album:0rSLgV8p5FzfnqlEk4GzxE","Closer","spotify:artist:69GGBxA162lTqCwzJG5jLp, spotify:artist:26VFTg2z8YR0cCuwLzESi2","The Chainsmokers, Halsey","2016-07-29","https://i.scdn.co/image/ab67616d0000b273495ce6da9aeb159e94eaa453","1","1","244960","https://p.scdn.co/mp3-preview/aacaac1614505dbb3eb2045a31f2c0cb70e7aa59?cid=9950ac751e34487dbbe027c4fd7f8e99","false","85","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:30lgD1UuHczwlxa7NZFeSQ","Morocco","spotify:artist:5DK8eK7fjvRsziXzyr3sFA","Moon Taxi","spotify:album:1nInmRb5yL0VbKQ4XNJbl2","Mountains Beaches Cities","spotify:artist:5DK8eK7fjvRsziXzyr3sFA","Moon Taxi","2013-09-10","https://i.scdn.co/image/ab67616d0000b273c6bc49d3e4b3c80f2ba0f071","1","2","208080","","false","0","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:2U6hcDLZHYRSd9Up0mMe9W","Temporary Love","spotify:artist:4fLpQdr6R7gqNGY7xpr7Jz","The Brinks","spotify:album:1cRv0odNNvTSxVnNFmeusc","Temporary Love","spotify:artist:4fLpQdr6R7gqNGY7xpr7Jz","The Brinks","2015-12-04","https://i.scdn.co/image/ab67616d0000b273793157c8f3d63d24db22c67e","1","1","205129","https://p.scdn.co/mp3-preview/26030216be082269c448856045e44708540b5cf4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:0L9XOBm0fS13CgeF3HZg30","Young God","spotify:artist:26VFTg2z8YR0cCuwLzESi2","Halsey","spotify:album:5U5rt98q8Jqx4lP3RdqYfO","BADLANDS","spotify:artist:26VFTg2z8YR0cCuwLzESi2","Halsey","2015-08-28","https://i.scdn.co/image/ab67616d0000b273bd02d63417be256b22bffc28","1","10","180088","https://p.scdn.co/mp3-preview/e77693a4bb2b7c2da0519ab7eebf6c0ff2b60bde?cid=9950ac751e34487dbbe027c4fd7f8e99","true","41","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:1dawtCVI1A3nYxJX32lBH2","Give It All","spotify:artist:6FQqZYVfTNQ1pCqfkwVFEa","Foals","spotify:album:4uIDigk79DeZEYV6Z5Yf4s","What Went Down","spotify:artist:6FQqZYVfTNQ1pCqfkwVFEa","Foals","2015-08-28","https://i.scdn.co/image/ab67616d0000b2731dfbd790f82621cdfcd90dbb","1","4","287213","","false","0","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:3NU1XhybhuSVeV2Pk292Lj","Shaded Summers","spotify:artist:2y246nnP9pQT0E6v3ZMMOO","Night Lovell","spotify:album:3xSCknIezHTpojkdJu34ey","Shaded Summers","spotify:artist:2y246nnP9pQT0E6v3ZMMOO","Night Lovell","2015-08-04","https://i.scdn.co/image/ab67616d0000b27354ff984a0046de30e41f958b","1","1","315706","","true","0","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:1LPGwuFgIzbJoShfDdw7MY","Youth","spotify:artist:4yvcSjfu4PC0CYQyLy4wSq","Glass Animals","spotify:album:6qb9MDR0lfsN9a2pw77uJy","How To Be A Human Being","spotify:artist:4yvcSjfu4PC0CYQyLy4wSq","Glass Animals","2016-08-26","https://i.scdn.co/image/ab67616d0000b273ec3d15eab5bd77027abc4b23","1","2","230693","https://p.scdn.co/mp3-preview/f4456a4916d4ff5cd55aaa0cfc9653fe228032f3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:4FpCrKW1dXWS36SskG7rhj","Just Tryna","spotify:artist:2y246nnP9pQT0E6v3ZMMOO, spotify:artist:6iJ3JOKK2zTWS2JNr5hPEb","Night Lovell, Dylan Brady","spotify:album:0j6ai2e7xEENdkhYqeWNDL","Red Teenage Melody","spotify:artist:2y246nnP9pQT0E6v3ZMMOO","Night Lovell","2016-06-14","https://i.scdn.co/image/ab67616d0000b273334e5a9eae61342fa1f8265e","1","12","354063","","true","0","spotify:user:","2016-12-03T00:00:00Z"
