"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:7pda6TLAbVGxUjIUtbiNt0","Dope Dealer","spotify:artist:5IcR3N7QB1j6KBL8eImZ8m, spotify:artist:3crnzLy8R4lVwaigKEOz7V","ScHoolboy Q, E-40","spotify:album:0YbpATCIng8Fz2JrfHmEf7","Blank Face LP","spotify:artist:5IcR3N7QB1j6KBL8eImZ8m","ScHoolboy Q","2016-07-08","https://i.scdn.co/image/ab67616d0000b27325475181eb4622ed295f9485","1","9","222146","https://p.scdn.co/mp3-preview/8ab0fdac442534e8f9596450896e1db4cfd035b1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","spotify:user:","2017-11-18T01:15:45Z"
"spotify:track:0iByHgOtRyd96SFdlXP2Xc","Cruel World","spotify:artist:54KTsBl98buzGkELjGlnuU","Active Child","spotify:album:2ewne648qmoxjdcSUTIMQK","Cruel World","spotify:artist:54KTsBl98buzGkELjGlnuU","Active Child","2017-05-23","https://i.scdn.co/image/ab67616d0000b273ac9c22b4b1b7e120dcfbc9e4","1","1","306773","","false","0","spotify:user:","2017-11-18T01:15:45Z"
"spotify:track:4PZ4xyWBCCJqAeWI8uSLca","Down Girl","spotify:artist:7mDU6nMUJnOSY2Hkjz5oqM","Roy Woods","spotify:album:2uh03RWTrpLJzfrrqeEIZs","Waking at Dawn","spotify:artist:7mDU6nMUJnOSY2Hkjz5oqM","Roy Woods","2016-07-01","https://i.scdn.co/image/ab67616d0000b273077c02894824ba2bf5eac83d","1","5","169604","https://p.scdn.co/mp3-preview/ba73ecfa612771e6e126f5b761d2d02230a7601a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","53","spotify:user:","2017-11-18T01:15:45Z"
"spotify:track:6mapJIPnQ23RTAevUoE0DL","Swang","spotify:artist:7iZtZyCzp3LItcw1wtPI3D","Rae Sremmurd","spotify:album:5v6iBhIlflzR9rEd1LAMbd","SremmLife 2 (Deluxe)","spotify:artist:7iZtZyCzp3LItcw1wtPI3D","Rae Sremmurd","2016-08-12","https://i.scdn.co/image/ab67616d0000b273881fb62d913fe712fc2e1c95","1","13","208120","https://p.scdn.co/mp3-preview/2fcf6b5adec500990bb7aa8246c8f5bbebddc93f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","77","spotify:user:","2017-11-18T01:15:45Z"
"spotify:track:0VGyn5TrmY6oq05Ynj63Hz","Malibu 1992","spotify:artist:0ZxZlO7oWCSYMXhehpyMvE","COIN","spotify:album:0WDL2Ol0DjqBL67f4LoWo8","Malibu 1992","spotify:artist:0ZxZlO7oWCSYMXhehpyMvE","COIN","2017-03-10","https://i.scdn.co/image/ab67616d0000b273057001d42209fbccde07c9df","1","1","341333","https://p.scdn.co/mp3-preview/dc43089f30d90d0fab2712cb62a04bbdd445dd00?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","spotify:user:","2017-11-18T01:15:45Z"
"spotify:track:6AeQlMyRzvSl1nkFztZyKl","Issues","spotify:artist:0ZED1XzwlLHW4ZaG4lOT6m","Julia Michaels","spotify:album:4SYAVcbJvjSNS8mJ1iv2tF","Issues","spotify:artist:0ZED1XzwlLHW4ZaG4lOT6m","Julia Michaels","2017-01-13","https://i.scdn.co/image/ab67616d0000b27358d7eee1d5ac9af08ffd8a9c","1","1","176346","https://p.scdn.co/mp3-preview/c7cc38ac2b4efb434cf9032eb1ded49968da0c47?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:","2017-11-18T01:15:45Z"
"spotify:track:7x24RAzdkvH1Trz24HTYbx","Where It At","spotify:artist:4yBK75WVCQXej1p04GWqxH, spotify:artist:6Ha4aES39QiVjR0L2lwuwq","Jeezy, Yo Gotti","spotify:album:00DKLvomMIGBjB3NvYDWfU","Trap Or Die 3","spotify:artist:4yBK75WVCQXej1p04GWqxH","Jeezy","2016-10-28","https://i.scdn.co/image/ab67616d0000b273f4ecb3cc1fe5996c982fe8c6","1","4","232426","https://p.scdn.co/mp3-preview/7d6fc0be04790fc35d85c26d7eda0cdbaf7883b4?cid=9950ac751e34487dbbe027c4fd7f8e99","true","33","spotify:user:","2017-11-18T01:15:45Z"
"spotify:track:1C50sKrPuWp8mkSC0GA6DW","Doing It for the Money","spotify:artist:7gP3bB2nilZXLfPHJhMdvc","Foster The People","spotify:album:3HatL4DSWpTo8BVE01nQMz","III","spotify:artist:7gP3bB2nilZXLfPHJhMdvc","Foster The People","2017-04-27","https://i.scdn.co/image/ab67616d0000b273ee0aed2eeb3fbe71691b227c","1","2","227586","","false","0","spotify:user:","2017-11-18T01:15:45Z"
"spotify:track:7vGuf3Y35N4wmASOKLUVVU","Silence","spotify:artist:64KEffDW9EtZ1y2vBYgq8T, spotify:artist:6LuN9FCkKOj5PcnpouEgny","Marshmello, Khalid","spotify:album:2bw00gRKNKbTFOqCkohbSh","Silence","spotify:artist:64KEffDW9EtZ1y2vBYgq8T, spotify:artist:6LuN9FCkKOj5PcnpouEgny","Marshmello, Khalid","2017-08-11","https://i.scdn.co/image/ab67616d0000b273f33ba583059dc2f7d08bf2b8","1","1","180822","https://p.scdn.co/mp3-preview/b264763af5a2cd0203103949fdd88f34fa9a155b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","spotify:user:","2017-11-18T01:15:45Z"
"spotify:track:3TfTZ3fGLYtR1azsY8iEp4","CIGARETTES","spotify:artist:6AWdGez5g1jxpfl9XD4wI3","Amir Obe","spotify:album:1k3MYSTe3zls106XkVRhuW","None Of The Clocks Work","spotify:artist:6AWdGez5g1jxpfl9XD4wI3","Amir Obe","2017-03-30","https://i.scdn.co/image/ab67616d0000b273c0cbb42913ff851a6bbe5af8","1","5","190000","https://p.scdn.co/mp3-preview/ab55481916cf19da3d33c5bba23a296181aa6f96?cid=9950ac751e34487dbbe027c4fd7f8e99","true","61","spotify:user:","2017-11-18T01:15:45Z"
