"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:5CalS8Gn69OOrR9aiw0ZO9","Honeybee","spotify:artist:0n94vC3S9c3mb2HyNAOcjg","The Head And The Heart","spotify:album:27LNgTSAGxE2fitrsCukmT","Living Mirage","spotify:artist:0n94vC3S9c3mb2HyNAOcjg","The Head And The Heart","2019-05-17","https://i.scdn.co/image/ab67616d0000b273fdf544131327b836a8752713","1","4","196055","https://p.scdn.co/mp3-preview/91aa357d356dcd8f17f1295d00c5814f89ce8f9c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:12SiKF2gB7Rpfwu1Ymbtrk","Erinner mich dich zu vergessen - Radio Version","spotify:artist:5bKy7Tu2BNmfoFnDC5mncZ","Yvonne Catterfeld","spotify:album:0OLyXRoP4XEwR5hFF47uCq","Erinner mich dich zu vergessen","spotify:artist:5bKy7Tu2BNmfoFnDC5mncZ","Yvonne Catterfeld","2006-10-06","https://i.scdn.co/image/ab67616d0000b2738b51c94deb654ee26657ec3f","1","1","206600","https://p.scdn.co/mp3-preview/56a992c22e623892b7e34aa13af82b5ed5fecde1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:4BzUOXsZ3DqryXFi1bB5aV","Louisa","spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25","Lord Huron","spotify:album:3yoNZlqerJnsnMN5EDwwBS","Strange Trails","spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25","Lord Huron","2015-04-07","https://i.scdn.co/image/ab67616d0000b2739d2efe43d5b7ebc7cb60ca81","1","13","189669","https://p.scdn.co/mp3-preview/22283b9f21df4363f2ee374ddb9e3a31ea6c4ee9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:6qwEbTwZeS6YfNlOanBu7J","Everything (feat. Rezar)","spotify:artist:4KnUDY0asYB0Eb7vtNWIK7, spotify:artist:0KwVGVN1bZfDNQVOySxjsk","Nisse, Rezar","spotify:album:1mduqz2ahPO5CDUkD2SQwT","Everything (feat. Rezar)","spotify:artist:4KnUDY0asYB0Eb7vtNWIK7","Nisse","2018-09-28","https://i.scdn.co/image/ab67616d0000b273523796bd1b82855a2b445bb8","1","1","228093","https://p.scdn.co/mp3-preview/91cb840a6a8b23b280d0fa12793998fe4a5ac12e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","9","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:0uc1O8BfCudfUbIVuwZwLm","Fahrrad","spotify:artist:7g13nmmxq4XN0hd64Jzkol","Juli","spotify:album:2msJz5MlMzxlZogoM8CRCG","Fahrrad","spotify:artist:7g13nmmxq4XN0hd64Jzkol","Juli","2019-04-26","https://i.scdn.co/image/ab67616d0000b2735df840b226d0ba4c8e8d1a0e","1","1","184266","https://p.scdn.co/mp3-preview/1d75daed2db58194f71fd05f8290da5b0853479e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:0pdKRp2sUthTPe7RLWpPqQ","You're Somebody Else","spotify:artist:6GpcBKNmZDIrRzYkPJu7Wd","flora cash","spotify:album:5BuS8meOLEcgGpdPPZfSgC","You're Somebody Else","spotify:artist:6GpcBKNmZDIrRzYkPJu7Wd","flora cash","2018-06-19","https://i.scdn.co/image/ab67616d0000b2737cbff64cfbc9d47a2af95967","1","1","218883","https://p.scdn.co/mp3-preview/7fe8bce66a7d75fda02c43636b8a15796e966873?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:1VVigdRRsCMxJMA8289hvz","Rucksack","spotify:artist:224CDJhbm230iSo9ZomTWe","Max Giesinger","spotify:album:3eIQHRpcXgUHy5BwSVnvMA","Die Reise","spotify:artist:224CDJhbm230iSo9ZomTWe","Max Giesinger","2018-11-23","https://i.scdn.co/image/ab67616d0000b2737f65cf6ebeb4173edc756775","1","12","213933","https://p.scdn.co/mp3-preview/772108afa25a264e784f95bac7387cac62048498?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:2KQePqi9J0M0boApRntwmz","Mut","spotify:artist:0Yb66lSgYL9MFYw6jUHCVD","Alexa Feser","spotify:album:2Fchh1b4taXUWE06cNLNHJ","A!","spotify:artist:0Yb66lSgYL9MFYw6jUHCVD","Alexa Feser","2019-05-10","https://i.scdn.co/image/ab67616d0000b2734e5941f6151004d5f0e4ee1c","1","11","249124","https://p.scdn.co/mp3-preview/f6ba655c5485a74171fa9f40944f45ba2156bda9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:4s7DGDyfSty3AS71Xrtt1D","Breaking Down","spotify:artist:7mnBLXK823vNxN3UWB7Gfz","The Black Keys","spotify:album:0aA9rYw8PEv9G7tVIJ9dKg","""Let's Rock""","spotify:artist:7mnBLXK823vNxN3UWB7Gfz","The Black Keys","2019-06-28","https://i.scdn.co/image/ab67616d0000b27326ff57bc134aa594b08bf721","1","10","205037","https://p.scdn.co/mp3-preview/8db343f55d1babcb2dc9d95f3d26894779b1b62e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:4ASz3epE0CAmVFV0L2DGoP","Solid Action","spotify:artist:5laHtB7O6FKKRzLQOKOMEE","CHAMPS","spotify:album:3KkjUnv6RbTlJ3HkTdq4tG","Solid Action","spotify:artist:5laHtB7O6FKKRzLQOKOMEE","CHAMPS","2019-01-22","https://i.scdn.co/image/ab67616d0000b273b01197cec3236ea7b10b5ad3","1","1","261014","https://p.scdn.co/mp3-preview/cf1b74957ca69ea6a3b3e4f26bbf8ec719ddad10?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:1q8lLOgfciaGLwXCvOpH6w","(I'm Gonna) Love Me Again","spotify:artist:3PhoLpVuITZKcymswpck5b, spotify:artist:5nwjcZ87CGNRiO98nFKdOD","Elton John, Taron Egerton","spotify:album:16iIPsnAjGZea8TeOCzeN8","Rocketman (Music From The Motion Picture)","spotify:artist:3PhoLpVuITZKcymswpck5b, spotify:artist:5nwjcZ87CGNRiO98nFKdOD","Elton John, Taron Egerton","2019-05-24","https://i.scdn.co/image/ab67616d0000b273c02dee749826fbc58abcb8c5","1","22","250773","https://p.scdn.co/mp3-preview/42e7728e5367e00dc26f1b484ce80b7fec3d2d29?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:68f2VCzxSXNdHXMpZKLacF","slow motion","spotify:artist:0szWPxzzE8DVEfXFRCLBUb","flor","spotify:album:2YJ3k22rcr6gWVtzfyl1BA","slow motion","spotify:artist:0szWPxzzE8DVEfXFRCLBUb","flor","2019-03-08","https://i.scdn.co/image/ab67616d0000b273c8cae95dd7cd153256cf93b1","1","1","180773","","false","0","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:2zXKqJFHefEgjlg3rYW7Rx","Who Are You, Really?","spotify:artist:1buzCmyYZE4kcdLRudsb8V","Mikky Ekko","spotify:album:06kUCq2H7bWjUBT3PxUEZS","Reds","spotify:artist:1buzCmyYZE4kcdLRudsb8V","Mikky Ekko","2010-06-29","https://i.scdn.co/image/ab67616d0000b27340a97db1dd666d6fb0b47802","1","3","147000","","false","0","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:1cS1SMKBkrqFGVIjUXbWAm","Way out There","spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25","Lord Huron","spotify:album:3yoNZlqerJnsnMN5EDwwBS","Strange Trails","spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25","Lord Huron","2015-04-07","https://i.scdn.co/image/ab67616d0000b2739d2efe43d5b7ebc7cb60ca81","1","12","250359","https://p.scdn.co/mp3-preview/68cd3136681ca55ab2debf7794f3cb0405de6b3d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:55sjP3Ng5T0Lcb6dkHdaM8","Style","spotify:artist:7gP3bB2nilZXLfPHJhMdvc","Foster The People","spotify:album:5j9UGuZS9ZdaTvI6CzbYy6","Imagination","spotify:artist:7gP3bB2nilZXLfPHJhMdvc","Foster The People","2019-06-21","https://i.scdn.co/image/ab67616d0000b273e201b6f4ccb5349a614b44cd","1","2","223906","","false","0","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:6XHOM7cblqWVXeRFM1fnaq","Weinen","spotify:artist:3rZBkgoRHG8M9jQL0QPNMi","Adel Tawil","spotify:album:4fRXPUOZaSRGHyRf4n9oJy","Lieder (Deluxe Version)","spotify:artist:3rZBkgoRHG8M9jQL0QPNMi","Adel Tawil","2013-11-08","https://i.scdn.co/image/ab67616d0000b2737f722ab75bbf038dcbe7fa76","1","4","195840","https://p.scdn.co/mp3-preview/415f8ceb846c8e8a699ed4d3a1ab0a12e8aab7d7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:4hnjS0dbHpJwBlCkEAKVyX","Cemetery","spotify:artist:0ZxZlO7oWCSYMXhehpyMvE","COIN","spotify:album:7xsdQypnfJpG0IOgReEvfp","Cemetery","spotify:artist:0ZxZlO7oWCSYMXhehpyMvE","COIN","2018-11-16","https://i.scdn.co/image/ab67616d0000b27369a952522ac1367578b921e3","1","1","177146","","false","0","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:5n2AfMKgfiSWFXdwgUQqtN","I Will Be Back One Day","spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25","Lord Huron","spotify:album:69kRqmPTFu7xBqsrM47Ko4","Lonesome Dreams","spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25","Lord Huron","2012-10-09","https://i.scdn.co/image/ab67616d0000b273d765bbfa06e10a513553a0fc","1","6","205906","https://p.scdn.co/mp3-preview/74085f3834b2f0c435aa18b0d58fde76e870ea8f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:1VL13edj8tNFMc2nJZfQsT","Good Morning","spotify:artist:536BYVgOnRky0xjsPT96zl","Two Door Cinema Club","spotify:album:4cs2ljCqYFk7MJTb4YtEd7","Gameshow (Deluxe Edition)","spotify:artist:536BYVgOnRky0xjsPT96zl","Two Door Cinema Club","2016-10-14","https://i.scdn.co/image/ab67616d0000b27371758232ed76566d30b86c5e","1","8","236173","https://p.scdn.co/mp3-preview/834a21131a1f7c1d5abf40b18106c64c42bdde86?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:4byXh93siQtzKLdjKuJaAF","No Plan","spotify:artist:2FXC3k01G6Gw61bmprjgqS","Hozier","spotify:album:2c7gFThUYyo2t6ogAgIYNw","Wasteland, Baby!","spotify:artist:2FXC3k01G6Gw61bmprjgqS","Hozier","2019-03-01","https://i.scdn.co/image/ab67616d0000b2735795e01c151ba5a8ce4bd295","1","4","331013","https://p.scdn.co/mp3-preview/e8d04223b6422013e61b2171d4dbe4cbca3b460c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","54","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:5O05ZafSo9kLXOSaoTYi0o","No Hook","spotify:artist:0t5qZrvVCo9YIUT87SQrTn","OJ Da Juiceman","spotify:album:4lnNqBLmcJlRIJVSoWDEmz","6 Rings 2 (No Dj)","spotify:artist:0t5qZrvVCo9YIUT87SQrTn","OJ Da Juiceman","2013-05-23","https://i.scdn.co/image/ab67616d0000b273305db11a911a419fa99a1f0f","1","6","167471","https://p.scdn.co/mp3-preview/d0082519539e11dc801872c3ef3b71fa851d1e45?cid=9950ac751e34487dbbe027c4fd7f8e99","true","42","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:2eWigKu3KImA4oJyF6OAYM","Drive Away","spotify:artist:1B9SbgFtfWSlUvAd1y0AaA, spotify:artist:70kkdajctXSbqSMJbQO424","The Brummies, Kacey Musgraves","spotify:album:2T3qzlLHxipZxcPTNLrwDx","Eternal Reach","spotify:artist:1B9SbgFtfWSlUvAd1y0AaA","The Brummies","2018-04-06","https://i.scdn.co/image/ab67616d0000b273b755882aff53af60a50e05d5","1","5","274325","","false","0","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:2lBDPsdFz1IAFMt04EmIRi","Wenn ich angekommen bin","spotify:artist:6u8KyY2rfBGDtDejRJ9JaQ","Madeline Juno","spotify:album:1e0FaJpKXxcvF7npyJXiaT","DNA","spotify:artist:6u8KyY2rfBGDtDejRJ9JaQ","Madeline Juno","2017-09-08","https://i.scdn.co/image/ab67616d0000b273055ee6ea5e91fc439fff438b","1","15","275146","https://p.scdn.co/mp3-preview/d4ff67d4329853f171aec6a48f00afb655afcf32?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:2flxduIqEbsicdmPyj1WVW","Imagination","spotify:artist:7gP3bB2nilZXLfPHJhMdvc","Foster The People","spotify:album:5LbiR8iqC4hYeIKifnmVqc","Imagination","spotify:artist:7gP3bB2nilZXLfPHJhMdvc","Foster The People","2019-06-21","https://i.scdn.co/image/ab67616d0000b27366d1f6f5ce667d4d9cf8c2bd","1","1","256266","https://p.scdn.co/mp3-preview/ea80ea15ac44a28a2e8e340a3ffe52e6b598026a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:5dhQeuLGmlhfwlI6BWfSpo","Roller","spotify:artist:1qQLhymHXFPtP5U8KNKsm6","Apache 207","spotify:album:3RJvPSUpz8E4b6SjectOPu","Roller","spotify:artist:1qQLhymHXFPtP5U8KNKsm6","Apache 207","2019-08-23","https://i.scdn.co/image/ab67616d0000b2732e4e2e847019209d8dab2863","1","1","158853","https://p.scdn.co/mp3-preview/df2304a08aee287f7d8e413e747cc1593d34d703?cid=9950ac751e34487dbbe027c4fd7f8e99","true","59","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:7A6oTWVdgpsBdHkSerTc5c","Besser mit Dir","spotify:artist:26aTCLYjlXZclv9ZFiokpy","Jeanette Biedermann","spotify:album:1O1xxc4yW5qGKMfP0hdh69","Besser mit Dir","spotify:artist:26aTCLYjlXZclv9ZFiokpy","Jeanette Biedermann","2019-08-16","https://i.scdn.co/image/ab67616d0000b273e6bc2636c27bd6721197ab46","1","1","195453","https://p.scdn.co/mp3-preview/a6cd972aa7ef6cae77c30a93cbd82b8177f9c571?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:4x1efDhTmQUlmPPl8SQEHe","Automatisch","spotify:artist:6u8KyY2rfBGDtDejRJ9JaQ","Madeline Juno","spotify:album:532x8hQmD36CVEiOBMnM8i","Automatisch","spotify:artist:6u8KyY2rfBGDtDejRJ9JaQ","Madeline Juno","2019-05-31","https://i.scdn.co/image/ab67616d0000b273dcad50470e32171b99e80391","1","1","195159","https://p.scdn.co/mp3-preview/9067f0c89f57b992880b14ae2a009b507b18554e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:2v7EYRJaqHg29z1jnx59yI","Hope (feat. Naomi Wild)","spotify:artist:3pfQKkyELe3zxBQDgQP6Py, spotify:artist:5EBlHXi71tDXnFtroEh7Rg","Tim Legend, Naomi Wild","spotify:album:0KANq4EsBRLgSVLBC9YNxU","Hope (feat. Naomi Wild)","spotify:artist:3pfQKkyELe3zxBQDgQP6Py","Tim Legend","2016-11-22","https://i.scdn.co/image/ab67616d0000b27339443860ffa77c9e798bcf38","1","1","173931","https://p.scdn.co/mp3-preview/41cd24bf02ecdc273380b5f0566e5b16c30e6caf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:70fRUZsAxNKuxTy8gp4nKT","Ich will immer wieder... dieses Fieber spür'n","spotify:artist:7MzHPIXAqIOCnvK0sVY72W","Helene Fischer","spotify:album:2pgb5yFxrvC1wJDIuxercn","So Wie Ich Bin","spotify:artist:7MzHPIXAqIOCnvK0sVY72W","Helene Fischer","2009-01-01","https://i.scdn.co/image/ab67616d0000b2737f310e157f6fc6a36328de3e","1","1","210133","https://p.scdn.co/mp3-preview/34d92201bf20695d0a973eed31bbb25f7191cc8f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:365TSrFPqM66giaxJuafR3","Shine A Little Light","spotify:artist:7mnBLXK823vNxN3UWB7Gfz","The Black Keys","spotify:album:0aA9rYw8PEv9G7tVIJ9dKg","""Let's Rock""","spotify:artist:7mnBLXK823vNxN3UWB7Gfz","The Black Keys","2019-06-28","https://i.scdn.co/image/ab67616d0000b27326ff57bc134aa594b08bf721","1","1","196776","https://p.scdn.co/mp3-preview/e44a96a253e6d178b57b374daf60ba76b44f1677?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:38zsOOcu31XbbYj9BIPUF1","Your Song","spotify:artist:3PhoLpVuITZKcymswpck5b","Elton John","spotify:album:69P9Ro0W286yLFgYwrGVN0","Elton John","spotify:artist:3PhoLpVuITZKcymswpck5b","Elton John","1970-04-10","https://i.scdn.co/image/ab67616d0000b2734b292ed7c7360a04d3d6b74a","1","1","241786","https://p.scdn.co/mp3-preview/b2d607feb194ad70ba629db7a95d7fada4d5d340?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:6SRzKq8y1qHT2aSKphQ03C","Everything's Fine","spotify:artist:7rvB7ONJSqlmaCrcbhelir","Jamie Drake","spotify:album:3OZkBeZ9S4LDYvmn3jQ9kZ","Everything's Fine","spotify:artist:7rvB7ONJSqlmaCrcbhelir","Jamie Drake","2018-08-09","https://i.scdn.co/image/ab67616d0000b27344eb2c23aaa5ab9631bbe2b4","1","1","209160","https://p.scdn.co/mp3-preview/68d71d4c6e26398976f942b534832d4eff9e34cb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:2NuMoFTEyHQZEuAf2ifCrO","Besser werden","spotify:artist:5bKy7Tu2BNmfoFnDC5mncZ","Yvonne Catterfeld","spotify:album:4aeQagSJKDllSR8fdCzoDG","Guten Morgen Freiheit","spotify:artist:5bKy7Tu2BNmfoFnDC5mncZ","Yvonne Catterfeld","2017-03-10","https://i.scdn.co/image/ab67616d0000b273e00190f783b8c758103254fa","1","4","177186","https://p.scdn.co/mp3-preview/83fc39eb58ffc1f4cdeea095e955085e4e5ff5ad?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:6YiBgksAbL67WzThgUzcvJ","The Storm","spotify:artist:2ic4xySjQ39N7DJ0HZemeG","Bronze Radio Return","spotify:album:2pxzWAnlIkfhMGM3thYtYt","The Storm","spotify:artist:2ic4xySjQ39N7DJ0HZemeG","Bronze Radio Return","2018-10-12","https://i.scdn.co/image/ab67616d0000b273ece32de9db58ab130b29c994","1","1","244975","https://p.scdn.co/mp3-preview/dea569dd8e007535e5aeb3620e4b555f38b27429?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:0kn0L1N40Ek2d1RYIuGicc","Taxi","spotify:artist:39R87tT1qaTxHwu5m87USa","EXES","spotify:album:4Cns8B5JK7EedxFf1iKkXq","Taxi","spotify:artist:39R87tT1qaTxHwu5m87USa","EXES","2017-12-15","https://i.scdn.co/image/ab67616d0000b2733626272f3702a0d78a36f6fa","1","1","192000","","false","12","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:3POYMPJ0HJGtBc7aO2H7QV","Tokyo Smoke","spotify:artist:26T3LtbuGT1Fu9m0eRq5X3","Cage The Elephant","spotify:album:2VuZJsJBPLwg9BeQFQle8G","Social Cues","spotify:artist:26T3LtbuGT1Fu9m0eRq5X3","Cage The Elephant","2019-04-19","https://i.scdn.co/image/ab67616d0000b27388883701231713b18429f80b","1","12","205693","https://p.scdn.co/mp3-preview/c0b7ddc5a2d121bb0fc67afd6c1e26aea66f13a9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:","2019-12-12T21:23:11Z"
"spotify:track:2rEUv5nAd8GW01RZL7w1O1","Phantomschmerz","spotify:artist:6u8KyY2rfBGDtDejRJ9JaQ","Madeline Juno","spotify:album:1e0FaJpKXxcvF7npyJXiaT","DNA","spotify:artist:6u8KyY2rfBGDtDejRJ9JaQ","Madeline Juno","2017-09-08","https://i.scdn.co/image/ab67616d0000b273055ee6ea5e91fc439fff438b","1","10","217653","https://p.scdn.co/mp3-preview/9f21ff923a8e3ac4c4046a87336a2c0e52052988?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","spotify:user:","2019-12-12T21:23:11Z"
